ID,Date,Open,High,Low,Close,Volume,Complete,Created_at,Updated_at
76171,"2024-04-18 08:29:00",154.235,154.238,154.232,154.238,22,1,"2024-04-28 20:00:46","2024-04-28 20:00:46"
76172,"2024-04-18 08:30:00",154.238,154.246,154.238,154.245,23,1,"2024-04-28 20:00:46","2024-04-28 20:00:46"
76173,"2024-04-18 08:31:00",154.245,154.246,154.233,154.246,22,1,"2024-04-28 20:00:46","2024-04-28 20:00:46"
76174,"2024-04-18 08:32:00",154.246,154.258,154.244,154.257,44,1,"2024-04-28 20:00:46","2024-04-28 20:00:46"
76175,"2024-04-18 08:33:00",154.257,154.266,154.254,154.254,49,1,"2024-04-28 20:00:46","2024-04-28 20:00:46"
76176,"2024-04-18 08:34:00",154.254,154.266,154.254,154.266,40,1,"2024-04-28 20:00:46","2024-04-28 20:00:46"
76177,"2024-04-18 08:35:00",154.266,154.278,154.266,154.272,57,1,"2024-04-28 20:00:46","2024-04-28 20:00:46"
76178,"2024-04-18 08:36:00",154.272,154.282,154.272,154.281,57,1,"2024-04-28 20:00:46","2024-04-28 20:00:46"
76179,"2024-04-18 08:37:00",154.281,154.282,154.278,154.279,20,1,"2024-04-28 20:00:46","2024-04-28 20:00:46"
76180,"2024-04-18 08:38:00",154.279,154.282,154.278,154.28,28,1,"2024-04-28 20:00:46","2024-04-28 20:00:46"
76181,"2024-04-18 08:39:00",154.28,154.28,154.279,154.279,6,1,"2024-04-28 20:00:46","2024-04-28 20:00:46"
76182,"2024-04-18 08:40:00",154.279,154.284,154.278,154.283,24,1,"2024-04-28 20:00:46","2024-04-28 20:00:46"
76183,"2024-04-18 08:41:00",154.283,154.287,154.28,154.28,25,1,"2024-04-28 20:00:46","2024-04-28 20:00:46"
76184,"2024-04-18 08:42:00",154.28,154.29,154.278,154.288,21,1,"2024-04-28 20:00:46","2024-04-28 20:00:46"
76185,"2024-04-18 08:43:00",154.288,154.294,154.288,154.294,24,1,"2024-04-28 20:00:46","2024-04-28 20:00:46"
76186,"2024-04-18 08:44:00",154.294,154.296,154.29,154.295,22,1,"2024-04-28 20:00:46","2024-04-28 20:00:46"
76187,"2024-04-18 08:45:00",154.295,154.303,154.294,154.301,47,1,"2024-04-28 20:00:46","2024-04-28 20:00:46"
76188,"2024-04-18 08:46:00",154.301,154.312,154.301,154.311,22,1,"2024-04-28 20:00:46","2024-04-28 20:00:46"
76189,"2024-04-18 08:47:00",154.311,154.311,154.304,154.306,37,1,"2024-04-28 20:00:46","2024-04-28 20:00:46"
76190,"2024-04-18 08:48:00",154.306,154.308,154.302,154.308,17,1,"2024-04-28 20:00:46","2024-04-28 20:00:46"
76191,"2024-04-18 08:49:00",154.308,154.309,154.294,154.305,28,1,"2024-04-28 20:00:46","2024-04-28 20:00:46"
76192,"2024-04-18 08:50:00",154.305,154.32,154.305,154.312,32,1,"2024-04-28 20:00:46","2024-04-28 20:00:46"
76193,"2024-04-18 08:51:00",154.312,154.321,154.303,154.32,35,1,"2024-04-28 20:00:46","2024-04-28 20:00:46"
76194,"2024-04-18 08:52:00",154.32,154.322,154.312,154.314,17,1,"2024-04-28 20:00:46","2024-04-28 20:00:46"
76195,"2024-04-18 08:53:00",154.314,154.318,154.314,154.318,27,1,"2024-04-28 20:00:46","2024-04-28 20:00:46"
76196,"2024-04-18 08:54:00",154.318,154.326,154.315,154.326,25,1,"2024-04-28 20:00:46","2024-04-28 20:00:46"
76197,"2024-04-18 08:55:00",154.326,154.335,154.324,154.334,28,1,"2024-04-28 20:00:46","2024-04-28 20:00:46"
76198,"2024-04-18 08:56:00",154.334,154.345,154.324,154.337,27,1,"2024-04-28 20:00:46","2024-04-28 20:00:46"
76199,"2024-04-18 08:57:00",154.337,154.351,154.335,154.347,60,1,"2024-04-28 20:00:46","2024-04-28 20:00:46"
76200,"2024-04-18 08:58:00",154.347,154.364,154.346,154.362,85,1,"2024-04-28 20:00:46","2024-04-28 20:00:46"
76201,"2024-04-18 08:59:00",154.362,154.37,154.34,154.34,104,1,"2024-04-28 20:00:46","2024-04-28 20:00:46"
76202,"2024-04-18 09:00:00",154.34,154.348,154.318,154.337,164,1,"2024-04-28 20:00:46","2024-04-28 20:00:46"
76203,"2024-04-18 09:01:00",154.337,154.358,154.334,154.34,134,1,"2024-04-28 20:00:46","2024-04-28 20:00:46"
76204,"2024-04-18 09:02:00",154.34,154.374,154.338,154.371,126,1,"2024-04-28 20:00:46","2024-04-28 20:00:46"
76205,"2024-04-18 09:03:00",154.371,154.371,154.36,154.362,66,1,"2024-04-28 20:00:46","2024-04-28 20:00:46"
76206,"2024-04-18 09:04:00",154.362,154.388,154.362,154.386,79,1,"2024-04-28 20:00:46","2024-04-28 20:00:46"
76207,"2024-04-18 09:05:00",154.386,154.402,154.37,154.395,109,1,"2024-04-28 20:00:46","2024-04-28 20:00:46"
76208,"2024-04-18 09:06:00",154.395,154.4,154.39,154.393,64,1,"2024-04-28 20:00:46","2024-04-28 20:00:46"
76209,"2024-04-18 09:07:00",154.393,154.399,154.392,154.393,38,1,"2024-04-28 20:00:46","2024-04-28 20:00:46"
76210,"2024-04-18 09:08:00",154.393,154.398,154.382,154.396,86,1,"2024-04-28 20:00:46","2024-04-28 20:00:46"
76211,"2024-04-18 09:09:00",154.396,154.41,154.394,154.395,111,1,"2024-04-28 20:00:46","2024-04-28 20:00:46"
76212,"2024-04-18 09:10:00",154.395,154.404,154.392,154.392,95,1,"2024-04-28 20:00:46","2024-04-28 20:00:46"
76213,"2024-04-18 09:11:00",154.392,154.392,154.374,154.382,71,1,"2024-04-28 20:00:46","2024-04-28 20:00:46"
76214,"2024-04-18 09:12:00",154.382,154.389,154.37,154.37,102,1,"2024-04-28 20:00:46","2024-04-28 20:00:46"
76215,"2024-04-18 09:13:00",154.37,154.372,154.344,154.35,99,1,"2024-04-28 20:00:46","2024-04-28 20:00:46"
76216,"2024-04-18 09:14:00",154.35,154.367,154.342,154.358,90,1,"2024-04-28 20:00:46","2024-04-28 20:00:46"
76217,"2024-04-18 09:15:00",154.358,154.384,154.356,154.358,101,1,"2024-04-28 20:00:46","2024-04-28 20:00:46"
76218,"2024-04-18 09:16:00",154.358,154.364,154.356,154.362,75,1,"2024-04-28 20:00:46","2024-04-28 20:00:46"
76219,"2024-04-18 09:17:00",154.362,154.38,154.362,154.372,82,1,"2024-04-28 20:00:46","2024-04-28 20:00:46"
76220,"2024-04-18 09:18:00",154.372,154.388,154.37,154.38,102,1,"2024-04-28 20:00:46","2024-04-28 20:00:46"
76221,"2024-04-18 09:19:00",154.38,154.383,154.361,154.362,68,1,"2024-04-28 20:00:46","2024-04-28 20:00:46"
76222,"2024-04-18 09:20:00",154.362,154.363,154.36,154.36,43,1,"2024-04-28 20:00:46","2024-04-28 20:00:46"
76223,"2024-04-18 09:21:00",154.36,154.363,154.352,154.36,55,1,"2024-04-28 20:00:46","2024-04-28 20:00:46"
76224,"2024-04-18 09:22:00",154.36,154.361,154.355,154.355,43,1,"2024-04-28 20:00:46","2024-04-28 20:00:46"
76225,"2024-04-18 09:23:00",154.355,154.362,154.355,154.359,38,1,"2024-04-28 20:00:46","2024-04-28 20:00:46"
76226,"2024-04-18 09:24:00",154.359,154.366,154.347,154.348,112,1,"2024-04-28 20:00:46","2024-04-28 20:00:46"
76227,"2024-04-18 09:25:00",154.348,154.356,154.336,154.344,81,1,"2024-04-28 20:00:46","2024-04-28 20:00:46"
76228,"2024-04-18 09:26:00",154.344,154.348,154.332,154.346,94,1,"2024-04-28 20:00:46","2024-04-28 20:00:46"
76229,"2024-04-18 09:27:00",154.346,154.359,154.346,154.35,104,1,"2024-04-28 20:00:46","2024-04-28 20:00:46"
76230,"2024-04-18 09:28:00",154.35,154.354,154.344,154.346,60,1,"2024-04-28 20:00:46","2024-04-28 20:00:46"
76231,"2024-04-18 09:29:00",154.346,154.348,154.336,154.344,50,1,"2024-04-28 20:00:46","2024-04-28 20:00:46"
76232,"2024-04-18 09:30:00",154.344,154.345,154.342,154.344,73,1,"2024-04-28 20:00:46","2024-04-28 20:00:46"
76233,"2024-04-18 09:31:00",154.344,154.358,154.342,154.346,90,1,"2024-04-28 20:00:46","2024-04-28 20:00:46"
76234,"2024-04-18 09:32:00",154.346,154.346,154.332,154.335,57,1,"2024-04-28 20:00:46","2024-04-28 20:00:46"
76235,"2024-04-18 09:33:00",154.335,154.338,154.334,154.336,23,1,"2024-04-28 20:00:46","2024-04-28 20:00:46"
76236,"2024-04-18 09:34:00",154.336,154.346,154.334,154.341,43,1,"2024-04-28 20:00:46","2024-04-28 20:00:46"
76237,"2024-04-18 09:35:00",154.341,154.346,154.338,154.344,49,1,"2024-04-28 20:00:46","2024-04-28 20:00:46"
76238,"2024-04-18 09:36:00",154.344,154.358,154.343,154.356,71,1,"2024-04-28 20:00:46","2024-04-28 20:00:46"
76239,"2024-04-18 09:37:00",154.356,154.358,154.35,154.354,52,1,"2024-04-28 20:00:46","2024-04-28 20:00:46"
76240,"2024-04-18 09:38:00",154.354,154.362,154.335,154.335,54,1,"2024-04-28 20:00:46","2024-04-28 20:00:46"
76241,"2024-04-18 09:39:00",154.335,154.337,154.333,154.335,49,1,"2024-04-28 20:00:46","2024-04-28 20:00:46"
76242,"2024-04-18 09:40:00",154.335,154.336,154.33,154.332,41,1,"2024-04-28 20:00:46","2024-04-28 20:00:46"
76243,"2024-04-18 09:41:00",154.332,154.336,154.32,154.32,34,1,"2024-04-28 20:00:46","2024-04-28 20:00:46"
76244,"2024-04-18 09:42:00",154.32,154.328,154.32,154.324,32,1,"2024-04-28 20:00:46","2024-04-28 20:00:46"
76245,"2024-04-18 09:43:00",154.324,154.326,154.308,154.308,35,1,"2024-04-28 20:00:46","2024-04-28 20:00:46"
76246,"2024-04-18 09:44:00",154.308,154.313,154.292,154.294,47,1,"2024-04-28 20:00:46","2024-04-28 20:00:46"
76247,"2024-04-18 09:45:00",154.294,154.316,154.294,154.306,70,1,"2024-04-28 20:00:46","2024-04-28 20:00:46"
76248,"2024-04-18 09:46:00",154.306,154.314,154.306,154.312,52,1,"2024-04-28 20:00:46","2024-04-28 20:00:46"
76249,"2024-04-18 09:47:00",154.312,154.317,154.306,154.316,62,1,"2024-04-28 20:00:46","2024-04-28 20:00:46"
76250,"2024-04-18 09:48:00",154.316,154.316,154.298,154.298,41,1,"2024-04-28 20:00:46","2024-04-28 20:00:46"
76251,"2024-04-18 09:49:00",154.298,154.3,154.27,154.271,72,1,"2024-04-28 20:00:46","2024-04-28 20:00:46"
76252,"2024-04-18 09:50:00",154.271,154.273,154.252,154.266,92,1,"2024-04-28 20:00:46","2024-04-28 20:00:46"
76253,"2024-04-18 09:51:00",154.266,154.279,154.264,154.274,75,1,"2024-04-28 20:00:46","2024-04-28 20:00:46"
76254,"2024-04-18 09:52:00",154.274,154.314,154.272,154.312,107,1,"2024-04-28 20:00:46","2024-04-28 20:00:46"
76255,"2024-04-18 09:53:00",154.312,154.352,154.308,154.338,144,1,"2024-04-28 20:00:46","2024-04-28 20:00:46"
76256,"2024-04-18 09:54:00",154.338,154.356,154.318,154.348,188,1,"2024-04-28 20:00:46","2024-04-28 20:00:46"
76257,"2024-04-18 09:55:00",154.348,154.356,154.324,154.344,154,1,"2024-04-28 20:00:46","2024-04-28 20:00:46"
76258,"2024-04-18 09:56:00",154.344,154.348,154.318,154.318,76,1,"2024-04-28 20:00:46","2024-04-28 20:00:46"
76259,"2024-04-18 09:57:00",154.318,154.32,154.285,154.285,67,1,"2024-04-28 20:00:46","2024-04-28 20:00:46"
76260,"2024-04-18 09:58:00",154.285,154.289,154.278,154.278,100,1,"2024-04-28 20:00:46","2024-04-28 20:00:46"
76261,"2024-04-18 09:59:00",154.278,154.291,154.274,154.286,90,1,"2024-04-28 20:00:46","2024-04-28 20:00:46"
76262,"2024-04-18 10:00:00",154.286,154.3,154.284,154.287,117,1,"2024-04-28 20:00:46","2024-04-28 20:00:46"
76263,"2024-04-18 10:01:00",154.287,154.289,154.268,154.268,80,1,"2024-04-28 20:00:46","2024-04-28 20:00:46"
76264,"2024-04-18 10:02:00",154.268,154.27,154.254,154.256,90,1,"2024-04-28 20:00:46","2024-04-28 20:00:46"
76265,"2024-04-18 10:03:00",154.256,154.282,154.254,154.282,74,1,"2024-04-28 20:00:46","2024-04-28 20:00:46"
76266,"2024-04-18 10:04:00",154.282,154.304,154.28,154.302,59,1,"2024-04-28 20:00:46","2024-04-28 20:00:46"
76267,"2024-04-18 10:05:00",154.302,154.308,154.278,154.28,87,1,"2024-04-28 20:00:46","2024-04-28 20:00:46"
76268,"2024-04-18 10:06:00",154.28,154.293,154.278,154.278,66,1,"2024-04-28 20:00:46","2024-04-28 20:00:46"
76269,"2024-04-18 10:07:00",154.278,154.28,154.238,154.242,62,1,"2024-04-28 20:00:46","2024-04-28 20:00:46"
76270,"2024-04-18 10:08:00",154.242,154.242,154.2,154.226,121,1,"2024-04-28 20:00:46","2024-04-28 20:00:46"
76271,"2024-04-18 10:09:00",154.226,154.243,154.226,154.238,90,1,"2024-04-28 20:00:46","2024-04-28 20:00:46"
76272,"2024-04-18 10:10:00",154.238,154.238,154.188,154.194,121,1,"2024-04-28 20:00:46","2024-04-28 20:00:46"
76273,"2024-04-18 10:11:00",154.194,154.218,154.168,154.206,135,1,"2024-04-28 20:00:46","2024-04-28 20:00:46"
76274,"2024-04-18 10:12:00",154.206,154.215,154.188,154.213,93,1,"2024-04-28 20:00:46","2024-04-28 20:00:46"
76275,"2024-04-18 10:13:00",154.213,154.231,154.213,154.228,48,1,"2024-04-28 20:00:46","2024-04-28 20:00:46"
76276,"2024-04-18 10:14:00",154.228,154.242,154.221,154.226,117,1,"2024-04-28 20:00:46","2024-04-28 20:00:46"
76277,"2024-04-18 10:15:00",154.226,154.242,154.214,154.238,145,1,"2024-04-28 20:00:46","2024-04-28 20:00:46"
76278,"2024-04-18 10:16:00",154.238,154.262,154.234,154.26,115,1,"2024-04-28 20:00:46","2024-04-28 20:00:46"
76279,"2024-04-18 10:17:00",154.26,154.261,154.246,154.254,100,1,"2024-04-28 20:00:46","2024-04-28 20:00:46"
76280,"2024-04-18 10:18:00",154.254,154.257,154.224,154.234,142,1,"2024-04-28 20:00:46","2024-04-28 20:00:46"
76281,"2024-04-18 10:19:00",154.234,154.248,154.234,154.241,85,1,"2024-04-28 20:00:46","2024-04-28 20:00:46"
76282,"2024-04-18 10:20:00",154.241,154.262,154.238,154.248,96,1,"2024-04-28 20:00:46","2024-04-28 20:00:46"
76283,"2024-04-18 10:21:00",154.248,154.254,154.235,154.24,109,1,"2024-04-28 20:00:46","2024-04-28 20:00:46"
76284,"2024-04-18 10:22:00",154.24,154.244,154.226,154.227,87,1,"2024-04-28 20:00:46","2024-04-28 20:00:46"
76285,"2024-04-18 10:23:00",154.227,154.228,154.224,154.228,67,1,"2024-04-28 20:00:46","2024-04-28 20:00:46"
76286,"2024-04-18 10:24:00",154.228,154.258,154.228,154.256,82,1,"2024-04-28 20:00:46","2024-04-28 20:00:46"
76287,"2024-04-18 10:25:00",154.256,154.256,154.244,154.246,82,1,"2024-04-28 20:00:46","2024-04-28 20:00:46"
76288,"2024-04-18 10:26:00",154.246,154.246,154.242,154.242,49,1,"2024-04-28 20:00:46","2024-04-28 20:00:46"
76289,"2024-04-18 10:27:00",154.242,154.242,154.226,154.23,32,1,"2024-04-28 20:00:46","2024-04-28 20:00:46"
76290,"2024-04-18 10:28:00",154.23,154.23,154.224,154.226,53,1,"2024-04-28 20:00:46","2024-04-28 20:00:46"
76291,"2024-04-18 10:29:00",154.226,154.228,154.204,154.208,72,1,"2024-04-28 20:00:46","2024-04-28 20:00:46"
76292,"2024-04-18 10:30:00",154.208,154.238,154.194,154.232,140,1,"2024-04-28 20:00:46","2024-04-28 20:00:46"
76293,"2024-04-18 10:31:00",154.232,154.254,154.226,154.228,85,1,"2024-04-28 20:00:46","2024-04-28 20:00:46"
76294,"2024-04-18 10:32:00",154.228,154.252,154.224,154.244,93,1,"2024-04-28 20:00:46","2024-04-28 20:00:46"
76295,"2024-04-18 10:33:00",154.244,154.265,154.244,154.252,167,1,"2024-04-28 20:00:46","2024-04-28 20:00:46"
76296,"2024-04-18 10:34:00",154.252,154.254,154.237,154.244,107,1,"2024-04-28 20:00:46","2024-04-28 20:00:46"
76297,"2024-04-18 10:35:00",154.244,154.254,154.238,154.244,95,1,"2024-04-28 20:00:46","2024-04-28 20:00:46"
76298,"2024-04-18 10:36:00",154.244,154.244,154.237,154.24,46,1,"2024-04-28 20:00:46","2024-04-28 20:00:46"
76299,"2024-04-18 10:37:00",154.24,154.246,154.24,154.242,52,1,"2024-04-28 20:00:46","2024-04-28 20:00:46"
76300,"2024-04-18 10:38:00",154.242,154.244,154.226,154.24,94,1,"2024-04-28 20:00:46","2024-04-28 20:00:46"
76301,"2024-04-18 10:39:00",154.24,154.244,154.229,154.231,63,1,"2024-04-28 20:00:46","2024-04-28 20:00:46"
76302,"2024-04-18 10:40:00",154.231,154.236,154.23,154.234,35,1,"2024-04-28 20:00:46","2024-04-28 20:00:46"
76303,"2024-04-18 10:41:00",154.234,154.248,154.234,154.246,46,1,"2024-04-28 20:00:46","2024-04-28 20:00:46"
76304,"2024-04-18 10:42:00",154.246,154.263,154.242,154.262,63,1,"2024-04-28 20:00:46","2024-04-28 20:00:46"
76305,"2024-04-18 10:43:00",154.262,154.264,154.256,154.258,64,1,"2024-04-28 20:00:46","2024-04-28 20:00:46"
76306,"2024-04-18 10:44:00",154.258,154.286,154.257,154.284,92,1,"2024-04-28 20:00:46","2024-04-28 20:00:46"
76307,"2024-04-18 10:45:00",154.284,154.301,154.28,154.292,57,1,"2024-04-28 20:00:46","2024-04-28 20:00:46"
76308,"2024-04-18 10:46:00",154.292,154.305,154.287,154.29,86,1,"2024-04-28 20:00:46","2024-04-28 20:00:46"
76309,"2024-04-18 10:47:00",154.29,154.294,154.289,154.291,48,1,"2024-04-28 20:00:46","2024-04-28 20:00:46"
76310,"2024-04-18 10:48:00",154.291,154.294,154.28,154.29,49,1,"2024-04-28 20:00:46","2024-04-28 20:00:46"
76311,"2024-04-18 10:49:00",154.29,154.296,154.278,154.282,87,1,"2024-04-28 20:00:46","2024-04-28 20:00:46"
76312,"2024-04-18 10:50:00",154.282,154.288,154.278,154.282,78,1,"2024-04-28 20:00:46","2024-04-28 20:00:46"
76313,"2024-04-18 10:51:00",154.282,154.282,154.253,154.264,71,1,"2024-04-28 20:00:46","2024-04-28 20:00:46"
76314,"2024-04-18 10:52:00",154.264,154.27,154.26,154.269,95,1,"2024-04-28 20:00:46","2024-04-28 20:00:46"
76315,"2024-04-18 10:53:00",154.269,154.27,154.264,154.265,47,1,"2024-04-28 20:00:46","2024-04-28 20:00:46"
76316,"2024-04-18 10:54:00",154.265,154.268,154.26,154.26,54,1,"2024-04-28 20:00:46","2024-04-28 20:00:46"
76317,"2024-04-18 10:55:00",154.26,154.276,154.254,154.274,71,1,"2024-04-28 20:00:46","2024-04-28 20:00:46"
76318,"2024-04-18 10:56:00",154.274,154.277,154.264,154.264,71,1,"2024-04-28 20:00:46","2024-04-28 20:00:46"
76319,"2024-04-18 10:57:00",154.264,154.266,154.239,154.239,91,1,"2024-04-28 20:00:46","2024-04-28 20:00:46"
76320,"2024-04-18 10:58:00",154.239,154.24,154.226,154.228,115,1,"2024-04-28 20:00:46","2024-04-28 20:00:46"
76321,"2024-04-18 10:59:00",154.228,154.236,154.22,154.223,123,1,"2024-04-28 20:00:46","2024-04-28 20:00:46"
76322,"2024-04-18 11:00:00",154.223,154.234,154.216,154.218,88,1,"2024-04-28 20:00:46","2024-04-28 20:00:46"
76323,"2024-04-18 11:01:00",154.218,154.236,154.217,154.234,71,1,"2024-04-28 20:00:46","2024-04-28 20:00:46"
76324,"2024-04-18 11:02:00",154.234,154.234,154.228,154.23,51,1,"2024-04-28 20:00:46","2024-04-28 20:00:46"
76325,"2024-04-18 11:03:00",154.23,154.235,154.228,154.235,38,1,"2024-04-28 20:00:46","2024-04-28 20:00:46"
76326,"2024-04-18 11:04:00",154.235,154.235,154.22,154.221,56,1,"2024-04-28 20:00:46","2024-04-28 20:00:46"
76327,"2024-04-18 11:05:00",154.221,154.226,154.217,154.222,49,1,"2024-04-28 20:00:46","2024-04-28 20:00:46"
76328,"2024-04-18 11:06:00",154.222,154.23,154.222,154.228,44,1,"2024-04-28 20:00:46","2024-04-28 20:00:46"
76329,"2024-04-18 11:07:00",154.228,154.242,154.228,154.239,82,1,"2024-04-28 20:00:46","2024-04-28 20:00:46"
76330,"2024-04-18 11:08:00",154.239,154.244,154.234,154.235,74,1,"2024-04-28 20:00:46","2024-04-28 20:00:46"
76331,"2024-04-18 11:09:00",154.235,154.25,154.235,154.248,74,1,"2024-04-28 20:00:46","2024-04-28 20:00:46"
76332,"2024-04-18 11:10:00",154.248,154.249,154.224,154.233,60,1,"2024-04-28 20:00:46","2024-04-28 20:00:46"
76333,"2024-04-18 11:11:00",154.233,154.233,154.214,154.218,80,1,"2024-04-28 20:00:46","2024-04-28 20:00:46"
76334,"2024-04-18 11:12:00",154.218,154.222,154.173,154.178,89,1,"2024-04-28 20:00:46","2024-04-28 20:00:46"
76335,"2024-04-18 11:13:00",154.178,154.178,154.038,154.04,318,1,"2024-04-28 20:00:46","2024-04-28 20:00:46"
76336,"2024-04-18 11:14:00",154.04,154.082,153.968,154.018,501,1,"2024-04-28 20:00:46","2024-04-28 20:00:46"
76337,"2024-04-18 11:15:00",154.018,154.067,153.957,154.058,433,1,"2024-04-28 20:00:46","2024-04-28 20:00:46"
76338,"2024-04-18 11:16:00",154.058,154.066,154.002,154.048,315,1,"2024-04-28 20:00:46","2024-04-28 20:00:46"
76339,"2024-04-18 11:17:00",154.048,154.056,153.993,154.015,237,1,"2024-04-28 20:00:46","2024-04-28 20:00:46"
76340,"2024-04-18 11:18:00",154.015,154.038,153.986,154.032,211,1,"2024-04-28 20:00:46","2024-04-28 20:00:46"
76341,"2024-04-18 11:19:00",154.032,154.094,154.031,154.088,172,1,"2024-04-28 20:00:46","2024-04-28 20:00:46"
76342,"2024-04-18 11:20:00",154.088,154.125,154.078,154.118,126,1,"2024-04-28 20:00:46","2024-04-28 20:00:46"
76343,"2024-04-18 11:21:00",154.118,154.121,154.098,154.108,144,1,"2024-04-28 20:00:46","2024-04-28 20:00:46"
76344,"2024-04-18 11:22:00",154.108,154.108,154.059,154.087,121,1,"2024-04-28 20:00:46","2024-04-28 20:00:46"
76345,"2024-04-18 11:23:00",154.087,154.093,154.06,154.062,121,1,"2024-04-28 20:00:46","2024-04-28 20:00:46"
76346,"2024-04-18 11:24:00",154.062,154.094,154.061,154.078,95,1,"2024-04-28 20:00:46","2024-04-28 20:00:46"
76347,"2024-04-18 11:25:00",154.078,154.098,154.077,154.091,77,1,"2024-04-28 20:00:46","2024-04-28 20:00:46"
76348,"2024-04-18 11:26:00",154.091,154.097,154.063,154.064,113,1,"2024-04-28 20:00:46","2024-04-28 20:00:46"
76349,"2024-04-18 11:27:00",154.064,154.106,154.054,154.098,138,1,"2024-04-28 20:00:46","2024-04-28 20:00:46"
76350,"2024-04-18 11:28:00",154.098,154.116,154.086,154.113,116,1,"2024-04-28 20:00:46","2024-04-28 20:00:46"
76351,"2024-04-18 11:29:00",154.113,154.114,154.078,154.082,132,1,"2024-04-28 20:00:46","2024-04-28 20:00:46"
76352,"2024-04-18 11:30:00",154.082,154.087,154.065,154.066,107,1,"2024-04-28 20:00:46","2024-04-28 20:00:46"
76353,"2024-04-18 11:31:00",154.066,154.078,154.046,154.064,154,1,"2024-04-28 20:00:46","2024-04-28 20:00:46"
76354,"2024-04-18 11:32:00",154.064,154.086,154.063,154.08,113,1,"2024-04-28 20:00:46","2024-04-28 20:00:46"
76355,"2024-04-18 11:33:00",154.08,154.086,154.072,154.076,111,1,"2024-04-28 20:00:46","2024-04-28 20:00:46"
76356,"2024-04-18 11:34:00",154.076,154.088,154.073,154.088,68,1,"2024-04-28 20:00:46","2024-04-28 20:00:46"
76357,"2024-04-18 11:35:00",154.088,154.109,154.082,154.102,137,1,"2024-04-28 20:00:46","2024-04-28 20:00:46"
76358,"2024-04-18 11:36:00",154.102,154.104,154.094,154.098,140,1,"2024-04-28 20:00:46","2024-04-28 20:00:46"
76359,"2024-04-18 11:37:00",154.098,154.1,154.067,154.074,120,1,"2024-04-28 20:00:46","2024-04-28 20:00:46"
76360,"2024-04-18 11:38:00",154.074,154.078,154.057,154.076,107,1,"2024-04-28 20:00:46","2024-04-28 20:00:46"
76361,"2024-04-18 11:39:00",154.076,154.079,154.062,154.064,84,1,"2024-04-28 20:00:46","2024-04-28 20:00:46"
76362,"2024-04-18 11:40:00",154.064,154.082,154.052,154.054,128,1,"2024-04-28 20:00:46","2024-04-28 20:00:46"
76363,"2024-04-18 11:41:00",154.054,154.076,154.054,154.07,98,1,"2024-04-28 20:00:46","2024-04-28 20:00:46"
76364,"2024-04-18 11:42:00",154.07,154.076,154.066,154.072,63,1,"2024-04-28 20:00:46","2024-04-28 20:00:46"
76365,"2024-04-18 11:43:00",154.072,154.078,154.064,154.068,87,1,"2024-04-28 20:00:46","2024-04-28 20:00:46"
76366,"2024-04-18 11:44:00",154.068,154.076,154.062,154.068,88,1,"2024-04-28 20:00:46","2024-04-28 20:00:46"
76367,"2024-04-18 11:45:00",154.068,154.098,154.068,154.094,71,1,"2024-04-28 20:00:46","2024-04-28 20:00:46"
76368,"2024-04-18 11:46:00",154.094,154.117,154.094,154.11,50,1,"2024-04-28 20:00:46","2024-04-28 20:00:46"
76369,"2024-04-18 11:47:00",154.11,154.121,154.102,154.102,86,1,"2024-04-28 20:00:46","2024-04-28 20:00:46"
76370,"2024-04-18 11:48:00",154.102,154.102,154.078,154.093,84,1,"2024-04-28 20:00:46","2024-04-28 20:00:46"
76371,"2024-04-18 11:49:00",154.093,154.094,154.08,154.082,56,1,"2024-04-28 20:00:46","2024-04-28 20:00:46"
76372,"2024-04-18 11:50:00",154.082,154.084,154.06,154.061,96,1,"2024-04-28 20:00:46","2024-04-28 20:00:46"
76373,"2024-04-18 11:51:00",154.061,154.076,154.037,154.068,133,1,"2024-04-28 20:00:46","2024-04-28 20:00:46"
76374,"2024-04-18 11:52:00",154.068,154.092,154.066,154.085,74,1,"2024-04-28 20:00:46","2024-04-28 20:00:46"
76375,"2024-04-18 11:53:00",154.085,154.088,154.078,154.08,40,1,"2024-04-28 20:00:46","2024-04-28 20:00:46"
76376,"2024-04-18 11:54:00",154.08,154.094,154.08,154.09,64,1,"2024-04-28 20:00:46","2024-04-28 20:00:46"
76377,"2024-04-18 11:55:00",154.09,154.09,154.076,154.082,70,1,"2024-04-28 20:00:46","2024-04-28 20:00:46"
76378,"2024-04-18 11:56:00",154.082,154.09,154.074,154.087,88,1,"2024-04-28 20:00:46","2024-04-28 20:00:46"
76379,"2024-04-18 11:57:00",154.087,154.1,154.076,154.099,86,1,"2024-04-28 20:00:46","2024-04-28 20:00:46"
76380,"2024-04-18 11:58:00",154.099,154.113,154.093,154.112,104,1,"2024-04-28 20:00:46","2024-04-28 20:00:46"
76381,"2024-04-18 11:59:00",154.112,154.134,154.104,154.134,114,1,"2024-04-28 20:00:46","2024-04-28 20:00:46"
76382,"2024-04-18 12:00:00",154.134,154.137,154.121,154.121,56,1,"2024-04-28 20:00:46","2024-04-28 20:00:46"
76383,"2024-04-18 12:01:00",154.121,154.139,154.114,154.138,79,1,"2024-04-28 20:00:46","2024-04-28 20:00:46"
76384,"2024-04-18 12:02:00",154.138,154.148,154.138,154.142,67,1,"2024-04-28 20:00:46","2024-04-28 20:00:46"
